customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15635240,553,France,Male,42,1,0,2,0,0,23.82204,0
15775905,612,Germany,Female,47,6,130.02487,1,1,1,45.75021,1
15700657,641,Germany,Female,40,2,110.08669,1,1,0,159.77314,0
15611905,513,Spain,Female,31,5,174.85346,1,1,0,84.23863,0
15652527,680,France,Male,44,7,108.72498,1,0,1,72.33046,0
15785865,711,France,Male,58,9,91.28513,2,1,1,26.76785,0
15645942,689,Spain,Male,40,2,0,2,1,1,164.76882,0
15688691,665,Germany,Female,51,9,110.61041,2,0,1,1.11276,1
15592736,551,Germany,Male,54,5,102.99404,1,1,0,176.68016,1
15673529,645,Spain,Male,36,4,59.89385,2,1,0,43.99964,0
15724145,616,Germany,Male,29,8,149.31855,1,1,0,140.74613,0
15704629,582,France,Female,32,1,116.40955,1,0,1,152.79092,0
15597896,365,Germany,Male,30,0,127.76007,1,1,0,81.53785,1
15731790,697,Germany,Female,38,6,132.59136,1,1,1,7.3878,1
15634719,704,France,Male,31,0,0,2,1,0,183.03833,0
15703205,656,France,Female,46,5,113.40214,2,1,1,138.84906,0
15567333,712,France,Female,31,7,0,2,1,0,170.33338,0
15754537,748,France,Male,40,0,0,1,0,0,60.41676,0
15612030,724,France,Male,28,9,0,2,1,1,100.2402,0
15573242,691,France,Male,50,6,136.95347,1,1,1,2.70498,0
15601892,563,France,Male,33,8,0,2,0,1,68.81505,0
15663885,741,France,Male,32,5,0,1,1,1,64.83923,0
15701096,778,France,Male,44,8,123.86364,1,1,0,144.49494,0
15710450,848,Spain,Male,22,7,120.81189,1,1,1,185.51034,0
15790846,634,Germany,Male,38,2,148.43055,1,1,1,56.05572,0
15658956,505,Germany,Male,40,6,47.86969,2,1,1,155.06197,0
15755223,692,Germany,Male,53,7,150.92699,2,0,0,119.81719,0
15787318,537,Germany,Female,47,6,103.16335,1,1,0,16.25964,1
15737310,633,France,Male,29,10,130.20628,1,1,0,184.65487,0
15763665,833,France,Female,28,4,136.67451,2,0,0,5.27878,0
15668818,592,Spain,Female,40,2,200.32245,1,1,1,113.24473,0
15765812,587,Spain,Male,48,1,0,2,1,1,8.908,0
15704844,550,Spain,Male,62,7,80.92756,1,0,1,64.49067,0
15744582,680,France,Female,24,10,0,3,1,0,154.97163,1
15616700,622,Spain,Female,41,9,0,2,1,1,155.78639,0
15683521,594,Germany,Male,28,0,142.57471,2,1,0,129.08482,0
15583049,643,Germany,Female,34,7,160.42607,1,0,1,188.53311,0
15643752,540,France,Male,25,5,116.16023,1,1,0,13.41167,0
15620398,635,Spain,Female,34,5,98.68347,2,1,0,15.73319,0
15715707,657,France,Male,32,3,118.82903,2,1,1,73.12761,0
15814209,814,France,Male,31,1,118.87092,1,1,0,101.70419,0
15733768,600,France,Male,32,1,0,1,1,1,101.98616,0
15755242,682,France,Female,46,2,0,1,1,1,114.44266,0
15729412,682,France,Male,38,4,107.19238,1,1,1,15.66917,0
15746564,566,France,Male,42,3,108.01078,1,1,1,157.4861,0
15588446,550,Spain,Male,34,3,0,2,0,0,131.28128,0
15665221,630,France,Male,26,7,129.83772,2,0,1,197.00115,0
15640846,546,Germany,Female,58,3,106.45831,4,1,0,128.88187,1
15700209,486,France,Male,63,9,97.00915,1,1,1,85.101,0
15658360,762,Spain,Male,35,9,122.92942,2,0,0,149.82204,0
15602735,692,Germany,Male,45,6,152.29683,4,0,1,108.04086,1
15724834,498,France,Female,30,1,0,2,0,0,135.79553,0
15800062,850,Spain,Male,49,8,0,1,0,0,25.86767,1
15685300,603,France,Male,35,6,128.99376,2,1,0,130.48356,0
15760102,551,France,Female,36,5,0,1,1,0,183.47912,0
15787026,627,Germany,Male,27,0,185.26745,2,1,1,77.02734,0
15653696,515,France,Female,28,9,0,2,0,0,94.14175,0
15788946,605,Spain,Female,29,3,116.80582,1,0,0,4.09275,0
15600724,567,Germany,Male,29,5,129.75068,1,1,0,109.25759,0
15574324,568,Germany,Female,29,2,129.17701,2,0,1,104.61799,0
15707144,571,Germany,Male,25,6,82.50672,2,1,0,167.70507,0
15775891,634,Germany,Male,48,2,107.24769,1,1,1,103.71205,1
15711789,768,Spain,Female,42,3,0,1,0,0,161.24299,1
15600879,554,Germany,Female,36,3,157.78093,2,1,0,6.08913,0
15681196,629,France,Male,35,1,172.17036,1,1,1,159.77737,0
15716000,638,Spain,Male,48,2,0,2,1,1,7.91908,0
15766776,576,France,Male,41,1,0,1,1,1,188.2746,0
15680278,661,Spain,Female,42,9,75.36144,1,1,0,27.60812,1
15688637,592,France,Female,27,4,0,2,1,1,183.56925,0
15591179,702,Spain,Male,30,2,0,2,1,1,145.53732,0
15677435,647,France,Female,29,0,98.26346,2,1,0,164.71795,0
15698619,593,France,Male,43,9,0,2,1,1,76.35743,0
15581036,712,Germany,Female,40,3,109.30879,2,1,0,120.15872,1
15622117,625,Spain,Female,31,8,0,2,1,0,151.84354,0
15599301,538,Germany,Female,28,6,164.36544,1,0,1,5.69897,0
15581548,637,Spain,Female,22,5,98.8,1,1,0,122.86555,0
15586870,632,France,Male,27,4,193.12585,1,1,1,152.66585,0
15735263,736,France,Male,27,5,51.52275,1,0,1,192.13177,0
15765322,755,France,Male,23,5,84.28448,2,1,1,62.8516,0
15582944,425,Spain,Female,39,5,0,2,1,0,140.94147,0
15687162,461,France,Male,51,9,119.88984,1,0,0,56.76767,1
15644962,745,France,Male,21,4,137.91045,1,1,1,177.23523,0
15612615,616,France,Female,37,6,0,2,1,0,86.24218,0
15813439,587,France,Male,33,5,100.11682,1,1,0,34.21558,0
15604544,850,Germany,Male,40,4,166.08215,2,0,1,44.40617,0
15761348,601,France,Female,38,0,0,2,1,0,165.19665,0
15785078,730,Spain,Male,26,3,0,1,1,0,34.54241,0
15759874,532,France,Male,44,3,148.59555,1,1,0,74.83864,1
15643658,850,Germany,Male,53,2,94.07897,2,1,0,36.98054,0
15713267,779,Spain,Female,34,5,0,2,0,1,111.67663,0
15737782,562,France,Male,29,9,0,1,1,1,25.85868,0
15815490,670,Germany,Male,40,2,164.94898,3,0,0,177.028,1
15679410,729,France,Female,62,4,140.5494,1,1,0,30.99016,1
15756241,767,France,Female,44,2,152.50925,1,1,1,136.91515,0
15688409,742,France,Female,28,2,191.86451,1,1,0,108.45799,1
15742272,669,France,Female,44,8,96.41809,1,0,0,131.60948,1
15717898,542,Spain,Male,32,2,131.94594,1,0,1,159.73756,0
15769582,586,France,Male,29,3,0,2,1,1,142.23854,0
15635660,612,Germany,Male,30,9,142.91015,1,1,0,105.89055,1
15576723,740,France,Female,37,7,0,2,1,1,194.27091,0
15591577,584,France,Male,35,3,146.31158,1,1,1,105.44347,0
15582325,524,France,Male,52,2,87.89426,1,1,0,173.89942,1
15693947,614,France,Female,19,5,97.44549,2,1,0,122.82334,0
15760446,598,France,Female,64,9,0,1,0,1,13.18137,1
15611105,799,Spain,Male,35,7,0,2,0,1,140.7808,0
15630920,724,France,Male,34,2,154.48574,2,0,0,78.56064,0
15574910,601,France,Male,50,2,115.62507,1,1,0,185.85521,0
15756472,804,France,Male,25,7,108.39667,1,1,0,128.27695,0
15682890,745,Germany,Male,38,5,65.09541,2,1,1,140.19742,0
15641994,667,Germany,Male,43,1,103.01845,1,1,0,32.46239,1
15733297,518,France,Female,38,10,84.76479,1,1,1,162.2539,0
15767793,819,France,Female,38,10,0,2,1,0,30.4987,0
15725698,520,Spain,Female,35,4,115.68081,1,1,1,90.2807,0
15813532,625,France,Female,39,5,0,2,1,0,32.61521,0
15576760,673,Germany,Male,36,5,73.08806,2,0,0,196.14226,0
15732102,656,Germany,Female,27,3,150.90503,2,1,0,16.99872,0
15739046,850,Spain,Female,23,9,143.05485,1,0,1,62.98096,0
15631927,574,Spain,Female,28,7,0,2,0,0,185.6603,0
15672115,679,France,Male,60,6,0,2,1,1,77.33177,0
15618765,530,Germany,Female,42,0,99.94845,1,0,1,97.33862,0
15679148,508,France,Male,44,3,115.45105,2,0,0,67.23433,0
15728474,558,Germany,Male,32,4,108.23591,1,1,1,143.78328,0
15636999,414,France,Male,38,8,0,1,0,1,77.66112,1
15754261,648,Spain,Male,42,2,98.79561,2,1,0,89.12399,0
15629150,721,France,Female,37,1,0,2,1,0,70.8108,0
15736274,751,France,Male,31,8,0,2,0,0,17.55049,0
15627697,662,France,Male,34,2,0,2,0,1,21.49727,0
15721585,628,Germany,Male,29,3,113.14698,2,0,1,124.74908,0
15639946,597,Germany,Female,39,8,162.53214,3,1,0,36.05146,1
15792176,698,Spain,Female,40,0,92.05344,1,1,1,143.68183,0
15699450,723,France,Male,48,7,0,2,1,1,150.69458,0
15729954,586,France,Female,28,5,0,3,1,0,170.4874,1
15600103,633,Germany,Female,29,8,104.9441,1,1,1,97.68446,0
15786200,564,France,Male,31,4,0,2,1,0,53.52003,0
15797010,649,France,Female,31,2,0,2,1,0,15.20061,0
15670172,622,France,Female,30,4,107.87904,1,0,1,196.89462,0
15627352,459,Germany,Male,46,7,110.35642,1,1,0,4.96913,1
15622494,718,France,Male,27,2,0,2,0,0,26.22924,0
15585835,655,Spain,Female,34,4,109.78369,2,1,0,134.03432,0
15595071,696,France,Male,22,9,149.777,1,1,1,198.03293,0
15628203,637,France,Female,38,3,104.33956,1,0,0,119.88286,0
15667190,630,Spain,Female,21,1,85.81818,1,1,1,133.1023,0
15780212,592,France,Male,37,4,212.69297,1,0,0,176.39502,0
15766869,634,Germany,Male,37,1,89.69684,2,1,1,193.17988,0
15775741,608,France,Female,28,9,0,2,1,1,125.06202,0
15628170,565,Germany,Female,32,9,68.06724,1,1,0,143.28758,0
15701318,763,Spain,Male,67,9,148.56466,1,0,1,87.2364,0
15710928,665,France,Female,55,8,136.35416,1,1,1,93.76989,0
15682547,649,France,Male,38,1,122.214,1,0,1,88.96546,0
15631170,695,France,Male,45,3,0,2,1,1,30.79361,0
15648702,775,Germany,Male,70,6,119.68488,2,1,1,74.53202,0
15783444,788,France,Female,39,3,135.13933,1,0,1,113.08608,0
15809178,569,Germany,Female,42,9,146.10075,1,1,0,32.57401,1
15806688,726,Spain,Female,56,8,123.1109,3,0,1,130.11378,1
15576824,564,Germany,Female,44,3,111.7604,3,1,1,104.72247,1
15675422,544,France,Female,32,9,110.72839,1,1,1,14.55962,0
15681550,614,France,Female,41,8,121.55846,1,1,1,0.5988,0
15812628,453,Germany,Female,38,8,120.62321,1,1,0,129.69799,0
15597951,471,France,Female,58,4,114.71357,1,1,1,36.31503,0
15807045,829,Germany,Female,37,3,103.45776,1,0,0,1.11412,0
15581748,754,Germany,Male,57,2,101.13487,2,1,1,70.95441,0
15770420,749,Germany,Male,46,10,78.13636,2,1,1,73.47098,0
15608230,667,France,Male,23,1,0,2,1,0,91.57319,0
15730339,670,Spain,Male,30,3,133.44634,1,0,0,3.15495,0
15712584,670,France,Female,33,7,0,2,1,1,88.18781,0
15592816,623,Germany,Female,48,1,108.07633,1,1,0,118.85526,1
15641480,571,France,Male,32,5,131.35425,1,1,0,125.25653,0
15708505,641,Germany,Female,37,7,62.97464,2,0,1,39.01643,0
15791131,551,Germany,Female,30,2,143.34044,1,1,0,145.79649,0
15618225,741,Germany,Male,36,8,116.99343,2,1,0,168.81622,0
15644724,472,France,Male,31,4,58.66292,2,0,1,73.322,0
15662098,650,Spain,Male,41,3,128.80865,3,0,0,113.67753,1
15723894,625,France,Male,45,7,137.55544,1,0,0,124.6077,0
15787699,650,Germany,Male,34,4,142.39311,1,1,1,11.27648,0
15687738,535,France,Female,38,8,0,2,1,0,136.62064,0
15576126,649,France,Female,41,2,125.78523,1,1,1,70.52392,0
15658889,689,France,Male,22,4,136.44425,1,1,0,51.98025,1
15667046,694,Spain,Male,38,7,121.5274,1,1,0,113.48102,0
15669957,655,Germany,Male,52,9,144.69675,1,1,1,49.02579,0
15655794,620,France,Male,36,8,0,2,1,1,145.93799,0
15599829,577,France,Female,35,10,0,2,1,1,25.16161,0
15753332,401,Germany,Male,48,8,128.14017,1,1,0,175.75355,1
15671124,599,France,Male,25,6,120.38341,1,1,1,24.90309,0
15767474,481,France,Female,57,9,0,3,1,1,169.71935,1
15720671,704,France,Male,42,8,129.7353,2,1,1,179.56557,0
15626787,698,Spain,Female,31,8,185.07826,1,0,0,115.33774,1
15774491,480,France,Female,28,6,0,2,0,0,48.13192,0
15579647,682,France,Male,42,0,0,1,1,1,160.82898,0
15625522,700,Spain,Male,31,7,0,2,0,1,145.15196,0
15765806,492,France,Male,29,1,144.59196,1,1,1,196.29376,0
15566708,444,France,Female,45,4,0,2,1,0,161.6535,1
15668347,624,France,Male,36,6,0,2,0,0,84.63564,0
15575214,709,France,Male,37,7,0,1,1,0,159.48676,0
15591123,557,Germany,Male,68,2,100.19444,1,1,1,38.59634,0
15573280,646,Germany,Male,50,6,145.29531,2,1,1,27.81474,0
15589018,719,Germany,Male,28,3,106.07029,2,1,1,183.89331,0
15654495,706,Germany,Female,47,6,120.62189,1,1,1,140.8037,0
15597265,660,France,Male,38,7,0,2,0,1,146.58553,0
15733876,667,France,Male,36,9,0,2,1,1,40.06229,0
15677217,705,France,Male,30,1,0,1,1,1,181.30032,0
15747265,598,Germany,Female,27,10,171.28391,1,1,1,84.13612,0
15713379,669,France,Male,26,4,0,2,1,1,197.59434,0
15730433,580,Germany,Female,38,1,128.21847,1,1,0,125.95383,1
15693347,676,France,Female,32,5,0,2,1,1,75.46541,0
15715465,714,Germany,Male,28,7,77.77639,1,1,0,177.73707,0
15680736,597,Germany,Female,72,6,124.97819,2,1,1,7.14446,0
15610765,559,France,Male,29,1,0,2,0,0,155.63976,0
15650034,564,France,Female,28,1,0,1,1,1,162.42805,0
15782468,850,Spain,Male,51,3,109.79955,2,1,1,12.45776,1
15685109,689,France,Male,39,7,0,2,0,0,14.91709,0
15776233,758,Germany,Female,61,8,125.39721,1,1,0,182.18409,1
15761141,604,Spain,Female,71,10,0,2,1,1,129.9842,0
15781702,733,Germany,Male,38,9,111.34737,2,0,1,194.87297,0
15790235,778,Spain,Male,40,8,104.29141,2,1,1,117.50711,0
15641416,732,Germany,Female,61,9,94.86718,2,1,1,157.5276,1
15775234,646,France,Male,24,8,0,2,0,0,92.61288,0
15659475,597,France,Female,33,6,135.70359,2,0,0,74.85084,0
15642202,821,Germany,Female,37,5,106.45353,2,0,1,127.413,0
15771417,640,France,Male,43,7,132.41238,1,0,0,69.5843,1
15585100,511,Germany,Female,40,9,124.4016,1,1,0,198.81424,1
15700487,805,France,Male,46,6,118.02206,3,1,0,162.64315,1
15726589,540,Germany,Male,39,1,82.53111,1,1,0,114.09252,0
15747503,705,Spain,Male,44,0,184.55212,1,1,0,68.8603,1
15595883,540,Germany,Male,39,4,127.27831,1,1,1,16.15034,0
15663826,532,Spain,Female,66,3,0,1,1,1,115.22702,0
15742820,535,France,Female,45,2,0,2,0,1,170.62155,0
15624793,627,Germany,Male,23,5,184.24486,1,1,0,103.09922,0
15597930,646,France,Male,52,8,59.66943,1,0,0,172.49581,1
15665110,515,France,Female,25,7,79.54359,1,0,1,38.77282,0
15770719,697,France,Female,39,6,151.55319,1,1,1,44.94629,0
15731327,652,Germany,Male,27,2,166.52788,2,0,1,146.0077,0
15576044,579,Germany,Male,28,6,150.32915,1,1,0,145.55842,0
15775662,760,France,Male,43,8,121.91159,1,1,0,193.31233,0
15646817,769,France,Male,51,9,156.77378,2,1,0,40.25779,0
15596060,498,Spain,Male,29,8,127.86426,1,1,1,46.6779,0
15723299,774,France,Male,53,4,113.70928,1,1,1,153.88793,1
15636982,705,Germany,Female,43,7,79.97455,1,1,1,103.10833,0
15751175,648,France,Female,44,2,0,2,1,1,58.65223,0
15618936,688,France,Female,51,5,0,1,1,0,91.62411,1
15787529,592,Spain,Male,38,0,0,1,1,0,65.98648,1
15780128,705,France,Male,33,3,144.42796,2,1,0,113.84519,0
15615991,654,France,Male,42,7,99.26309,1,1,1,67.6079,0
15757001,624,France,Female,32,2,79.36887,2,1,1,145.47194,0
15595388,594,France,Female,30,10,0,2,1,1,124.07171,0
15699550,695,Spain,Female,34,9,0,2,1,1,67.50212,0
15581620,597,France,Male,28,2,0,3,1,1,78.70797,0
15600934,758,France,Female,52,7,125.09594,1,1,0,171.18983,1
15738672,737,Germany,Female,40,2,162.4858,2,1,0,149.38132,0
15721307,694,Germany,Male,37,1,95.66882,2,1,0,100.33555,0
15619280,683,France,Male,25,4,0,2,1,0,152.69824,0
15768244,538,Spain,Female,30,8,0,2,1,1,41.19295,0
15806837,669,France,Male,37,4,0,1,1,0,132.54033,0
15643496,730,France,Female,34,5,74.19738,2,1,0,96.87552,0
15813916,622,France,Female,31,1,89.68894,1,1,1,152.30547,0
15626385,714,Spain,Female,33,10,103.12133,2,1,1,49.67201,0
15603582,569,Spain,Female,34,3,0,1,1,0,133.99753,0
15764351,668,Germany,Female,59,5,120.17007,1,0,1,50.4548,0
15667938,628,France,Male,32,9,149.13631,2,1,1,16.40211,0
15576360,600,France,Male,40,1,141.13679,1,1,1,67.80383,0
15628813,693,France,Female,43,4,152.34155,1,1,0,9.24178,0
15584190,704,France,Male,36,7,120.02698,2,0,1,100.60173,0
15716449,527,Spain,Male,33,9,132.16828,1,0,0,98.73415,0
15759913,553,Germany,Male,43,6,85.20082,2,1,1,160.57409,0
15701555,575,Spain,Male,53,1,84.90333,2,0,1,26.0158,0
15758482,626,France,Female,32,0,0,2,0,0,187.17254,0
15758171,582,France,Male,20,4,0,1,1,1,55.76366,0
15680346,683,Spain,Male,40,8,0,1,1,0,75.84822,0
15649124,850,France,Male,30,9,121.53518,1,0,0,40.31347,0
15812917,653,Spain,Male,35,6,116.66296,2,1,1,23.86421,0
15768455,679,France,Male,60,8,0,2,1,1,51.3809,0
15703059,549,Germany,Female,49,6,124.82916,1,0,1,93.55136,0
15646196,850,Spain,Female,36,2,155.18056,2,0,0,169.41554,0
15585451,558,Germany,Female,32,1,108.26287,1,1,1,6.93531,0
15714057,528,Spain,Male,40,4,0,2,1,0,25.3997,0
15748473,801,France,Male,38,5,0,2,1,0,66.25627,0
15785782,513,Spain,Male,48,2,0,1,1,1,114.70913,1
15693233,666,Germany,Male,38,6,99.81288,2,1,1,158.35797,0
15757521,606,France,Male,35,2,132.16426,1,0,1,164.81559,0
15812513,599,Germany,Male,45,10,103.58305,1,1,0,132.12769,1
15674950,544,Germany,Male,39,4,142.40643,2,1,0,146.63745,0
15678572,529,Spain,Male,38,7,99.8425,2,1,0,90.25606,1
15713608,850,France,Female,41,5,0,2,1,1,34.82743,0
15579262,497,France,Male,41,9,0,1,0,0,22.07448,0
15610426,764,France,Female,39,5,81.04242,1,0,1,109.80517,0
15776454,603,France,Female,48,5,0,1,1,0,100.4786,1
15771483,609,France,Male,40,6,0,2,1,1,97.41634,0
15648489,487,France,Male,53,4,199.68949,1,1,1,24.20786,1
15646609,748,France,Male,33,1,142.64543,1,0,0,69.13266,0
15693203,710,Spain,Female,75,5,0,2,1,1,9.37689,0
15813067,432,Germany,Female,45,3,110.21914,1,1,0,43.0467,1
15769829,534,Spain,Male,51,3,0,2,0,1,20.85631,0
15662434,607,France,Male,25,3,0,2,0,0,187.04872,0
15773503,551,Spain,Male,32,4,0,2,1,0,53.42053,0
15705890,674,France,Male,45,7,142.07202,1,1,0,37.01329,0
15711398,525,France,Female,25,6,0,2,1,0,89.56664,0
15752375,645,Germany,Male,33,8,149.56461,1,0,0,149.91384,0
15659175,755,France,Female,43,9,0,2,1,0,18.06669,0
15597033,708,Germany,Male,37,8,153.36613,1,1,1,26.91234,0
15590228,715,France,Male,21,6,76.46716,1,1,1,173.51172,0
15631848,727,France,Female,26,9,121.50828,1,1,1,146.78544,0
15654211,559,Spain,Female,27,1,0,1,0,1,1.05033,0
15707968,545,Spain,Male,36,8,73.21112,2,1,0,89.58734,1
15594084,524,France,Male,22,9,0,2,1,0,74.40534,0
15651093,707,France,Female,55,1,0,2,0,1,54.40948,0
15798824,671,Spain,Male,38,0,92.67494,2,1,0,3.64757,0
15671591,439,Spain,Male,52,3,96.19624,4,1,0,198.87452,1
15707189,667,Germany,Female,36,1,114.39162,1,1,1,53.41254,0
15733581,831,Germany,Male,32,9,80.26266,1,1,0,194.86778,0
15641640,545,Spain,Female,33,7,173.33152,1,1,0,150.45288,0
15585284,604,Spain,Female,35,7,147.28552,1,1,1,57.80705,0
15617866,657,Spain,Male,67,5,119.78547,2,1,1,107.53432,0
15667751,487,Spain,Female,36,1,140.13715,1,1,0,194.07333,0
15669411,750,Germany,Female,52,6,107.46756,1,1,0,126.23318,1
15789425,694,Germany,Female,37,8,98.21804,2,1,0,182.35446,1
15570943,711,Germany,Female,35,2,133.60775,1,1,1,120.58632,0
15685829,551,France,Male,37,3,0,2,1,1,50.5784,0
15721917,559,France,Female,38,8,95.13941,1,1,1,86.57546,0
15776047,620,France,Female,29,3,0,2,0,1,153.39228,0
15716024,660,Spain,Male,42,5,0,2,1,0,115.50959,0
15675328,449,France,Female,37,6,0,2,1,0,82.17648,0
15604314,703,Germany,Female,26,1,97.33119,1,1,0,63.71749,0
15658339,795,Germany,Male,37,2,139.26563,2,1,1,198.74594,0
15630402,594,France,Female,31,9,0,1,0,1,5.71911,0
15689616,586,Spain,Male,34,5,168.09401,1,0,0,20.05861,0
15774224,613,Germany,Female,30,5,131.56388,2,1,0,170.63898,0
15701291,601,France,Male,44,3,0,2,1,0,30.60711,0
15719606,657,France,Male,50,9,0,2,0,0,37.17146,0
15644119,531,France,Male,31,3,0,1,1,1,42.58933,0
15646859,621,Germany,Male,47,7,107.36329,1,1,1,66.79928,0
15606836,782,France,Female,33,2,94.49303,1,0,1,101.86639,0
15664150,528,Germany,Female,29,9,170.21423,2,1,0,49.284,0
15624510,696,France,Male,52,6,139.78106,1,1,0,27.4454,1
15810944,586,France,Female,35,7,0,2,1,0,70.76069,0
15668575,626,Spain,Female,26,8,148.61041,3,0,1,104.50202,1
15603246,498,France,Male,73,2,170.2417,2,1,1,165.40796,0
15804002,691,France,Female,33,1,128.30683,1,1,1,113.58079,0
15728773,568,France,Female,47,7,0,2,1,1,45.97839,0
15598044,715,France,Female,35,3,0,1,1,1,152.01236,0
15694829,680,Germany,Male,32,7,175.454,1,0,1,77.34992,0
15600575,802,Spain,Male,41,6,0,2,1,0,47.32205,0
15727311,539,France,Female,22,0,100.88593,2,1,1,38.77265,0
15570769,494,France,Male,69,9,93.3208,1,1,1,24.48944,0
15606274,594,Germany,Male,38,6,63.17644,2,1,1,14.46608,0
15746139,596,France,Male,33,2,139.45167,1,0,0,63.14212,0
15704987,649,France,Female,52,8,49.11375,1,1,0,41.85843,0
15628972,699,Germany,Male,32,1,123.90622,3,1,1,127.44382,1
15697686,787,France,Female,40,6,0,2,1,1,84.15198,0
15733883,604,France,Male,28,7,0,2,0,0,58.59564,0
15617482,489,Germany,Female,52,1,131.44151,1,1,0,37.24011,1
15704583,651,France,Male,56,2,0,1,1,0,114.52268,1
15621083,698,France,Male,57,6,136.32548,2,1,1,72.54927,1
15649487,578,Germany,Female,38,4,113.15044,2,1,0,176.71259,1
15736760,538,Spain,Female,42,9,0,1,0,0,152.85596,0
15714658,696,France,Female,33,4,0,2,1,1,73.37165,0
15599081,507,Germany,Female,46,8,102.78516,1,1,1,70.32368,0
15705113,685,Spain,Male,34,6,83.26428,1,0,0,9.66328,0
15631159,705,Germany,Male,41,4,72.25264,2,1,1,142.51466,0
15792818,499,Germany,Female,29,6,148.05152,1,1,0,118.62394,0
15633531,717,France,Female,76,9,138.48966,1,1,1,68.40014,0
15744529,510,France,Male,63,8,0,2,1,1,115.29186,0
15669656,632,France,Male,32,6,111.58933,1,1,1,170.38299,0
15581198,668,Germany,Female,39,0,122.10479,1,1,0,112.94667,1
15729054,744,Germany,Male,32,4,96.10683,1,1,1,79.81277,0
15573452,663,Germany,Male,42,7,115.93087,1,1,0,19.86278,0
15776733,638,Germany,Female,37,7,124.51366,2,1,0,158.61089,0
15724858,688,France,Female,54,9,0,1,1,0,191.21263,1
15713144,588,Spain,Male,46,8,0,1,1,0,61.93121,0
15690188,631,France,Male,33,7,0,1,1,1,58.04302,1
15689425,687,Spain,Male,35,8,100.98839,2,1,0,22.24727,0
15671766,599,France,Male,44,10,118.57724,1,1,1,31.44852,0
15782806,718,Spain,Male,28,6,0,2,1,0,146.87586,0
15764419,730,France,Male,27,5,0,2,1,1,116.08193,0
15591915,533,France,Female,39,2,0,1,0,1,73.66994,1
15772798,711,Spain,Female,28,5,0,2,1,1,93.95996,0
15792008,555,Spain,Female,26,9,0,2,0,1,158.91803,0
15715541,850,France,Female,42,9,113.31111,1,1,1,198.19375,0
15639277,678,France,Female,41,9,0,1,0,0,13.16003,0
15798850,576,France,Male,32,7,0,2,1,0,4.66091,0
15776348,835,Germany,Male,20,4,124.36542,1,0,0,180.19774,1
15727696,592,France,Male,42,1,147.24929,2,1,1,63.02302,0
15793813,774,France,Male,36,7,103.68819,1,0,1,118.97174,0
15694395,620,France,Female,29,1,138.74024,2,0,0,154.70061,0
15764195,519,Spain,Male,39,4,111.90014,1,1,1,97.57717,0
15744919,734,Spain,Female,37,0,152.76024,1,1,1,48.9905,0
15671655,763,Germany,Male,31,7,143.9663,2,1,1,140.26296,1
15654901,733,France,Male,51,10,141.55696,1,1,0,130.18953,0
15649136,650,France,Female,43,6,0,2,1,1,16.30191,0
15775562,538,France,Female,33,5,0,2,1,0,126.96241,0
15807481,577,France,Female,46,1,0,1,1,1,158.75053,0
15642885,792,France,Male,30,8,0,2,1,0,199.6442,0
15789109,686,France,Female,41,10,0,1,1,1,144.27271,1
15814004,589,France,Male,29,2,0,2,0,1,98.32027,0
15673619,530,France,Male,25,9,162.56032,1,1,0,64.12903,0
15595135,778,Germany,Female,29,7,123.22946,1,1,0,181.22109,0
15583681,616,Spain,Male,31,7,76.66571,2,1,1,163.80908,0
15605000,550,France,Male,38,9,140.27899,3,1,1,171.45706,1
15718071,655,France,Female,51,3,0,2,0,1,15.80102,0
15679760,721,France,Male,46,1,115.76432,2,0,0,102.95079,0
15654574,499,Germany,Male,36,5,131.14253,2,1,0,174.91846,0
15577178,511,France,Male,45,5,68.37527,1,1,0,193.16025,1
15595324,579,Germany,Female,39,5,117.8333,3,0,0,5.831,1
15756932,696,Spain,Female,36,7,0,2,1,1,82.29859,0
15726358,681,France,Male,34,7,0,2,0,0,130.68659,0
15595228,815,France,Male,45,7,0,1,0,1,52.88523,1
15782530,681,Spain,Male,30,2,111.09301,1,1,0,68.98599,0
15592877,641,Spain,Male,42,9,132.65755,1,1,0,35.36719,0
15651983,591,France,Female,56,9,128.88249,1,1,1,196.24194,1
15746737,565,Germany,Male,59,9,69.12959,1,1,1,170.70553,0
15774179,487,France,Male,37,6,0,2,1,1,126.47741,0
15667265,729,France,Male,39,4,121.40464,1,1,1,159.61817,0
15655123,505,Spain,Female,45,9,131.3553,3,1,0,195.39533,1
15595917,580,France,Female,35,1,102.09733,1,0,1,168.28585,0
15668385,642,France,Male,40,1,154.86315,1,1,1,138.05251,0
15709476,850,Spain,Female,41,3,99.94593,2,1,0,71.17931,0
15711218,616,Germany,Male,39,2,121.70432,2,1,0,55.5563,0
15798659,526,Spain,Female,43,3,0,2,1,0,31.70519,0
15663939,523,Germany,Male,35,8,138.78276,1,1,1,186.11893,0
15694946,663,France,Male,35,9,0,2,1,1,195.58028,0
15631912,840,France,Male,30,8,136.29171,1,1,0,54.11338,0
15768816,570,Germany,Male,42,0,107.85657,2,1,0,127.52884,0
15682268,676,Germany,Female,26,1,108.34866,1,0,0,60.23174,1
15684801,689,France,Male,47,1,93.87195,3,1,0,156.87842,1
15636428,703,Spain,Female,45,1,0,1,1,0,182.78411,1
